Date,Regroupement,Croisement,Nom,vac_quo_1_n,vac_quo_2_n,vac_cum_1_n,vac_cum_2_n,vac_quo_tot_n,vac_cum_tot_n,cvac_cum_tot_1_p
2021-01-14,Région,RSS10,10 - Nord-du-Québec,,,,,1,152,1.14673708
2021-01-14,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,346,3067,3.365411114
2021-01-14,Région,RSS12,12 - Chaudière-Appalaches,,,,,976,7135,1.663750276
2021-01-14,Région,RSS13,13 - Laval,,,,,537,5378,1.258983891
2021-01-14,Région,RSS14,14 - Lanaudière,,,,,588,7179,1.374036118
2021-01-14,Région,RSS15,15 - Laurentides,,,,,919,8461,1.356696604
2021-01-14,Région,RSS16,16 - Montérégie,,,,,2043,21670,1.535883472
2021-01-14,Région,RSS17,17 - Nunavik,,,,,1,4,0.0316531
2021-01-14,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,1104,6.462943449
2021-01-14,Région,RSS98,Hors Québec,,,,,7,96,1200
2021-01-14,Région,RSS99,Ensemble du Québec,,,,,11635,127642,1.498624585
2021-01-14,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,21,0.000966187
2021-01-14,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,8858,89108,1.874476725
2021-01-14,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,1043,10980,1.011334461
2021-01-14,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,555,7712,0.997921712
2021-01-14,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,1179,19821,4.690518619
2021-01-14,Groupe d'âge 1,TOT,Total,,,,,11635,127642,1.498624585
2021-01-14,Sexe,FEM,Féminin,,,,,8529,92681,
2021-01-14,Sexe,INC,Inconnu,,,,,3,67,
2021-01-14,Sexe,MASC,Masculin,,,,,3103,34894,
2021-01-14,Sexe,TOT,Total,,,,,11635,127642,
2021-01-14,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,423,5809,
2021-01-14,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,1505,25447,
2021-01-14,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,187,1087,
2021-01-14,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,59,1593,
2021-01-14,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,9461,93706,
2021-01-14,Groupe prioritaire,TOT,Total,,,,,11635,127642,
2021-01-15,Région,RSS00,Inconnue,,,,,399,5926,2.038628094
2021-01-15,Région,RSS01,01 - Bas-Saint-Laurent,,,,,268,2856,1.442324808
2021-01-15,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,590,5191,1.880325675
2021-01-15,Région,RSS03,03 - Capitale-Nationale,,,,,1229,14544,2.007508683
2021-01-15,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,634,7841,1.511771131
2021-01-15,Région,RSS05,05 - Estrie,,,,,792,6592,1.338081892
2021-01-15,Région,RSS06,06 - Montréal,,,,,1632,27419,1.486162972
2021-01-15,Région,RSS07,07 - Outaouais,,,,,245,4339,1.141165744
2021-01-15,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,123,2424,1.652274707
2021-01-15,Région,RSS09,09 - Côte-Nord,,,,,95,2271,2.527100044
2021-01-15,Région,RSS10,10 - Nord-du-Québec,,,,,2,154,1.161825726
2021-01-15,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,364,3431,3.765556621
2021-01-15,Région,RSS12,12 - Chaudière-Appalaches,,,,,1026,8161,1.904176616
2021-01-15,Région,RSS13,13 - Laval,,,,,539,5917,1.384079778
2021-01-15,Région,RSS14,14 - Lanaudière,,,,,747,7926,1.517609342
2021-01-15,Région,RSS15,15 - Laurentides,,,,,685,9146,1.466786159
2021-01-15,Région,RSS16,16 - Montérégie,,,,,1692,23362,1.656599827
2021-01-15,Région,RSS17,17 - Nunavik,,,,,0,4,0.0316531
2021-01-15,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,1104,6.462943449
2021-01-15,Région,RSS98,Hors Québec,,,,,4,100,1250
2021-01-15,Région,RSS99,Ensemble du Québec,,,,,11066,138708,1.629059048
2021-01-15,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,1,22,0.0010352
2021-01-15,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,9098,98206,2.066039609
2021-01-15,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,928,11908,1.097930812
2021-01-15,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,390,8102,1.048921021
2021-01-15,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,649,20470,4.844056396
2021-01-15,Groupe d'âge 1,TOT,Total,,,,,11066,138708,1.629059048
2021-01-15,Sexe,FEM,Féminin,,,,,8194,100875,
2021-01-15,Sexe,INC,Inconnu,,,,,3,70,
2021-01-15,Sexe,MASC,Masculin,,,,,2869,37763,
2021-01-15,Sexe,TOT,Total,,,,,11066,138708,
2021-01-15,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,720,6529,
2021-01-15,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,564,26011,
2021-01-15,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,101,1188,
2021-01-15,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,118,1711,
2021-01-15,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,9563,103269,
2021-01-15,Groupe prioritaire,TOT,Total,,,,,11066,138708,
2021-01-16,Région,RSS00,Inconnue,,,,,335,6261,2.154152658
2021-01-16,Région,RSS01,01 - Bas-Saint-Laurent,,,,,270,3126,1.579640639
2021-01-16,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,616,5807,2.104929246
2021-01-16,Région,RSS03,03 - Capitale-Nationale,,,,,1283,15827,2.183889019
2021-01-16,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,46,7887,1.520679852
2021-01-16,Région,RSS05,05 - Estrie,,,,,546,7138,1.449248757
2021-01-16,Région,RSS06,06 - Montréal,,,,,1059,28478,1.543830896
2021-01-16,Région,RSS07,07 - Outaouais,,,,,219,4558,1.199043302
2021-01-16,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,119,2543,1.733893922
2021-01-16,Région,RSS09,09 - Côte-Nord,,,,,192,2463,2.739649405
2021-01-16,Région,RSS10,10 - Nord-du-Québec,,,,,6,160,1.207091664
2021-01-16,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,256,3687,4.047752902
2021-01-16,Région,RSS12,12 - Chaudière-Appalaches,,,,,687,8848,2.065320905
2021-01-16,Région,RSS13,13 - Laval,,,,,247,6164,1.442379182
2021-01-16,Région,RSS14,14 - Lanaudière,,,,,774,8700,1.665603161
2021-01-16,Région,RSS15,15 - Laurentides,,,,,529,9675,1.551569622
2021-01-16,Région,RSS16,16 - Montérégie,,,,,827,24189,1.715672269
2021-01-16,Région,RSS17,17 - Nunavik,,,,,1,5,0.0395664
2021-01-16,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,368,1472,8.617257932
2021-01-16,Région,RSS98,Hors Québec,,,,,5,105,1312.5
2021-01-16,Région,RSS99,Ensemble du Québec,,,,,8385,147093,1.727825018
2021-01-16,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,22,0.0010352
2021-01-16,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,6229,104435,2.197145755
2021-01-16,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,830,12738,1.174060456
2021-01-16,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,409,8511,1.103355517
2021-01-16,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,917,21387,5.062152575
2021-01-16,Groupe d'âge 1,TOT,Total,,,,,8385,147093,1.727825018
2021-01-16,Sexe,FEM,Féminin,,,,,5978,106853,
2021-01-16,Sexe,INC,Inconnu,,,,,2,72,
2021-01-16,Sexe,MASC,Masculin,,,,,2405,40168,
2021-01-16,Sexe,TOT,Total,,,,,8385,147093,
2021-01-16,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,884,7413,
2021-01-16,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,852,26863,
2021-01-16,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,254,1442,
2021-01-16,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,187,1898,
2021-01-16,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,6208,109477,
2021-01-16,Groupe prioritaire,TOT,Total,,,,,8385,147093,
2021-01-17,Région,RSS00,Inconnue,,,,,305,6566,2.259646647
2021-01-17,Région,RSS01,01 - Bas-Saint-Laurent,,,,,11,3137,1.585234988
2021-01-17,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,259,6066,2.199364839
2021-01-17,Région,RSS03,03 - Capitale-Nationale,,,,,1189,17016,2.346776538
2021-01-17,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,509,8396,1.615964427
2021-01-17,Région,RSS05,05 - Estrie,,,,,502,7640,1.551644658
2021-01-17,Région,RSS06,06 - Montréal,,,,,886,29364,1.592060267
2021-01-17,Région,RSS07,07 - Outaouais,,,,,479,5037,1.325633944
2021-01-17,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,123,2666,1.818256641
2021-01-17,Région,RSS09,09 - Côte-Nord,,,,,4,2467,2.744124129
2021-01-17,Région,RSS10,10 - Nord-du-Québec,,,,,2,162,1.222180309
2021-01-17,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,3,3690,4.05105989
2021-01-17,Région,RSS12,12 - Chaudière-Appalaches,,,,,118,8966,2.092999254
2021-01-17,Région,RSS13,13 - Laval,,,,,190,6354,1.487224878
2021-01-17,Région,RSS14,14 - Lanaudière,,,,,780,9480,1.815326778
2021-01-17,Région,RSS15,15 - Laurentides,,,,,428,10103,1.620395742
2021-01-17,Région,RSS16,16 - Montérégie,,,,,207,24396,1.730458236
2021-01-17,Région,RSS17,17 - Nunavik,,,,,26,31,0.245311387
2021-01-17,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,1078,2550,14.92214027
2021-01-17,Région,RSS98,Hors Québec,,,,,4,109,1362.5
2021-01-17,Région,RSS99,Ensemble du Québec,,,,,7103,154196,1.81130071
2021-01-17,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,2,24,0.00117323
2021-01-17,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,4613,109048,2.294050298
2021-01-17,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,713,13451,1.23999177
2021-01-17,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,597,9108,1.181043583
2021-01-17,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,1178,22565,5.342389241
2021-01-17,Groupe d'âge 1,TOT,Total,,,,,7103,154196,1.81130071
2021-01-17,Sexe,FEM,Féminin,,,,,4827,111680,
2021-01-17,Sexe,INC,Inconnu,,,,,2,74,
2021-01-17,Sexe,MASC,Masculin,,,,,2274,42442,
2021-01-17,Sexe,TOT,Total,,,,,7103,154196,
2021-01-17,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,1410,8823,
2021-01-17,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,1248,28111,
2021-01-17,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,333,1775,
2021-01-17,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,185,2083,
2021-01-17,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,3927,113404,
2021-01-17,Groupe prioritaire,TOT,Total,,,,,7103,154196,
2021-01-18,Région,RSS00,Inconnue,,,,,351,6917,2.381051204
2021-01-18,Région,RSS01,01 - Bas-Saint-Laurent,,,,,556,3693,1.864443845
2021-01-18,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,90,6156,2.231815679
2021-01-18,Région,RSS03,03 - Capitale-Nationale,,,,,54,17070,2.354288003
2021-01-18,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,840,9236,1.777870738
2021-01-18,Région,RSS05,05 - Estrie,,,,,494,8134,1.650572968
2021-01-18,Région,RSS06,06 - Montréal,,,,,984,30348,1.645254426
2021-01-18,Région,RSS07,07 - Outaouais,,,,,535,5572,1.464645797
2021-01-18,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,383,3049,2.079575306
2021-01-18,Région,RSS09,09 - Côte-Nord,,,,,38,2505,2.78551532
2021-01-18,Région,RSS10,10 - Nord-du-Québec,,,,,29,191,1.440965673
2021-01-18,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,529,4219,4.634192048
2021-01-18,Région,RSS12,12 - Chaudière-Appalaches,,,,,1004,9970,2.323573979
2021-01-18,Région,RSS13,13 - Laval,,,,,207,6561,1.536083083
2021-01-18,Région,RSS14,14 - Lanaudière,,,,,924,10404,1.991381763
2021-01-18,Région,RSS15,15 - Laurentides,,,,,743,10846,1.738866932
2021-01-18,Région,RSS16,16 - Montérégie,,,,,1308,25704,1.823102682
2021-01-18,Région,RSS17,17 - Nunavik,,,,,37,68,0.538102398
2021-01-18,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,1442,3992,23.35792062
2021-01-18,Région,RSS98,Hors Québec,,,,,3,112,1400
2021-01-18,Région,RSS99,Ensemble du Québec,,,,,10551,164747,1.934959203
2021-01-18,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,24,0.00117323
2021-01-18,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,5923,114971,2.418756888
2021-01-18,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,982,14433,1.328287843
2021-01-18,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,1015,10123,1.3129019
2021-01-18,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,2631,25196,5.96790456
2021-01-18,Groupe d'âge 1,TOT,Total,,,,,10551,164747,1.934959203
2021-01-18,Sexe,FEM,Féminin,,,,,7261,118941,
2021-01-18,Sexe,INC,Inconnu,,,,,0,74,
2021-01-18,Sexe,MASC,Masculin,,,,,3290,45732,
2021-01-18,Sexe,TOT,Total,,,,,10551,164747,
2021-01-18,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,1954,10777,
2021-01-18,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,2316,30427,
2021-01-18,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,372,2147,
2021-01-18,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,1105,3188,
2021-01-18,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,4804,118208,
2021-01-18,Groupe prioritaire,TOT,Total,,,,,10551,164747,
2021-01-19,Région,RSS00,Inconnue,,,,,478,7395,2.546382767
2021-01-19,Région,RSS01,01 - Bas-Saint-Laurent,,,,,240,3933,1.986502362
2021-01-19,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,12,6168,2.236191073
2021-01-19,Région,RSS03,03 - Capitale-Nationale,,,,,78,17148,2.365137898
2021-01-19,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,971,10207,1.9647602
2021-01-19,Région,RSS05,05 - Estrie,,,,,436,8570,1.738894532
2021-01-19,Région,RSS06,06 - Montréal,,,,,1106,31454,1.705322908
2021-01-19,Région,RSS07,07 - Outaouais,,,,,769,6341,1.667877955
2021-01-19,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,413,3462,2.362841995
2021-01-19,Région,RSS09,09 - Côte-Nord,,,,,119,2624,2.918638342
2021-01-19,Région,RSS10,10 - Nord-du-Québec,,,,,318,509,3.824971709
2021-01-19,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,455,4674,5.129137868
2021-01-19,Région,RSS12,12 - Chaudière-Appalaches,,,,,443,10413,2.426546821
2021-01-19,Région,RSS13,13 - Laval,,,,,205,6766,1.584469228
2021-01-19,Région,RSS14,14 - Lanaudière,,,,,462,10866,2.079985854
2021-01-19,Région,RSS15,15 - Laurentides,,,,,817,11663,1.869104648
2021-01-19,Région,RSS16,16 - Montérégie,,,,,1540,27244,1.932675989
2021-01-19,Région,RSS17,17 - Nunavik,,,,,220,288,2.27902192
2021-01-19,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,1174,5166,30.23065215
2021-01-19,Région,RSS98,Hors Québec,,,,,13,125,1562.5
2021-01-19,Région,RSS99,Ensemble du Québec,,,,,10269,175016,2.055744119
2021-01-19,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,24,0.00117323
2021-01-19,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,6514,121485,2.555669255
2021-01-19,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,1020,15453,1.422040919
2021-01-19,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,841,10964,1.421110279
2021-01-19,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,1894,27090,6.423923845
2021-01-19,Groupe d'âge 1,TOT,Total,,,,,10269,175016,2.055744119
2021-01-19,Sexe,FEM,Féminin,,,,,6902,125843,
2021-01-19,Sexe,INC,Inconnu,,,,,3,77,
2021-01-19,Sexe,MASC,Masculin,,,,,3364,49096,
2021-01-19,Sexe,TOT,Total,,,,,10269,175016,
2021-01-19,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,2356,13133,
2021-01-19,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,913,31340,
2021-01-19,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,358,2505,
2021-01-19,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,1263,4451,
2021-01-19,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,5379,123587,
2021-01-19,Groupe prioritaire,TOT,Total,,,,,10269,175016,
2021-01-20,Région,RSS00,Inconnue,,,,,380,7775,2.677472018
2021-01-20,Région,RSS01,01 - Bas-Saint-Laurent,,,,,8,3941,1.99057098
2021-01-20,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,406,6574,2.384225245
2021-01-20,Région,RSS03,03 - Capitale-Nationale,,,,,496,17644,2.433575694
2021-01-20,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,759,10966,2.11156042
2021-01-20,Région,RSS05,05 - Estrie,,,,,596,9166,1.85883236
2021-01-20,Région,RSS06,06 - Montréal,,,,,1553,33007,1.789997098
2021-01-20,Région,RSS07,07 - Outaouais,,,,,497,6838,1.798697094
2021-01-20,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,324,3786,2.583008114
2021-01-20,Région,RSS09,09 - Côte-Nord,,,,,755,3379,3.759886342
2021-01-20,Région,RSS10,10 - Nord-du-Québec,,,,,216,725,5.454545455
2021-01-20,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,693,5367,5.889745031
2021-01-20,Région,RSS12,12 - Chaudière-Appalaches,,,,,389,10802,2.517322425
2021-01-20,Région,RSS13,13 - Laval,,,,,417,7183,1.682893728
2021-01-20,Région,RSS14,14 - Lanaudière,,,,,499,11365,2.175701337
2021-01-20,Région,RSS15,15 - Laurentides,,,,,1129,12792,2.049309805
2021-01-20,Région,RSS16,16 - Montérégie,,,,,1312,28556,2.026177592
2021-01-20,Région,RSS17,17 - Nunavik,,,,,77,365,2.888343752
2021-01-20,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,834,6000,35.11298443
2021-01-20,Région,RSS98,Hors Québec,,,,,13,138,1725
2021-01-20,Région,RSS99,Ensemble du Québec,,,,,11353,186369,2.189335972
2021-01-20,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,1,25,0.00124224
2021-01-20,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,7184,128669,2.706758122
2021-01-20,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,1173,16626,1.528049882
2021-01-20,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,1054,12018,1.558121376
2021-01-20,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,1941,29031,6.893967053
2021-01-20,Groupe d'âge 1,TOT,Total,,,,,11353,186369,2.189335972
2021-01-20,Sexe,FEM,Féminin,,,,,7737,133580,
2021-01-20,Sexe,INC,Inconnu,,,,,7,84,
2021-01-20,Sexe,MASC,Masculin,,,,,3609,52705,
2021-01-20,Sexe,TOT,Total,,,,,11353,186369,
2021-01-20,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,2078,15211,
2021-01-20,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,1054,32394,
2021-01-20,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,416,2921,
2021-01-20,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,1245,5696,
2021-01-20,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,6560,130147,
2021-01-20,Groupe prioritaire,TOT,Total,,,,,11353,186369,
2021-01-21,Région,RSS00,Inconnue,,,,,506,8281,2.852142393
2021-01-21,Région,RSS01,01 - Bas-Saint-Laurent,,,,,9,3950,1.995148174
2021-01-21,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,636,7210,2.61612114
2021-01-21,Région,RSS03,03 - Capitale-Nationale,,,,,458,18102,2.497284049
2021-01-21,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,911,11877,2.28702348
2021-01-21,Région,RSS05,05 - Estrie,,,,,775,9941,2.014873922
2021-01-21,Région,RSS06,06 - Montréal,,,,,1844,34851,1.890329466
2021-01-21,Région,RSS07,07 - Outaouais,,,,,526,7364,1.937180385
2021-01-21,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,654,4440,3.03019911
2021-01-21,Région,RSS09,09 - Côte-Nord,,,,,1206,4585,5.106778087
2021-01-21,Région,RSS10,10 - Nord-du-Québec,,,,,425,1150,8.653338363
2021-01-21,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,546,5913,6.491616786
2021-01-21,Région,RSS12,12 - Chaudière-Appalaches,,,,,394,11196,2.609739964
2021-01-21,Région,RSS13,13 - Laval,,,,,526,7709,1.806337405
2021-01-21,Région,RSS14,14 - Lanaudière,,,,,614,11979,2.293519793
2021-01-21,Région,RSS15,15 - Laurentides,,,,,635,13427,2.151662465
2021-01-21,Région,RSS16,16 - Montérégie,,,,,2145,30701,2.179180215
2021-01-21,Région,RSS17,17 - Nunavik,,,,,93,458,3.624277914
2021-01-21,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,734,6734,39.40990516
2021-01-21,Région,RSS98,Hors Québec,,,,,12,150,1875
2021-01-21,Région,RSS99,Ensemble du Québec,,,,,13649,200018,2.350185435
2021-01-21,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,3,28,0.00131125
2021-01-21,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,9265,137934,2.901732691
2021-01-21,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,1404,18030,1.655618475
2021-01-21,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,892,12910,1.673728618
2021-01-21,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,2085,31116,7.401487987
2021-01-21,Groupe d'âge 1,TOT,Total,,,,,13649,200018,2.350185435
2021-01-21,Sexe,FEM,Féminin,,,,,9623,143203,
2021-01-21,Sexe,INC,Inconnu,,,,,3,87,
2021-01-21,Sexe,MASC,Masculin,,,,,4023,56728,
2021-01-21,Sexe,TOT,Total,,,,,13649,200018,
2021-01-21,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,2289,17500,
2021-01-21,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,525,32919,
2021-01-21,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,777,3698,
2021-01-21,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,1451,7147,
2021-01-21,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,8607,138754,
2021-01-21,Groupe prioritaire,TOT,Total,,,,,13649,200018,
2021-01-22,Région,RSS00,Inconnue,,,,,658,8939,3.079040939
2021-01-22,Région,RSS01,01 - Bas-Saint-Laurent,,,,,290,4240,2.14060124
2021-01-22,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,499,7709,2.797700001
2021-01-22,Région,RSS03,03 - Capitale-Nationale,,,,,537,18639,2.571981399
2021-01-22,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,839,12716,2.449317127
2021-01-22,Région,RSS05,05 - Estrie,,,,,108,10049,2.03690332
2021-01-22,Région,RSS06,06 - Montréal,,,,,2010,36861,1.99971848
2021-01-22,Région,RSS07,07 - Outaouais,,,,,329,7693,2.024128863
2021-01-22,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,462,4902,3.346387835
2021-01-22,Région,RSS09,09 - Côte-Nord,,,,,767,5352,5.9648063
2021-01-22,Région,RSS10,10 - Nord-du-Québec,,,,,401,1551,11.67861185
2021-01-22,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,183,6096,6.693343034
2021-01-22,Région,RSS12,12 - Chaudière-Appalaches,,,,,324,11520,2.685738144
2021-01-22,Région,RSS13,13 - Laval,,,,,608,8317,1.94937157
2021-01-22,Région,RSS14,14 - Lanaudière,,,,,756,12735,2.438630615
2021-01-22,Région,RSS15,15 - Laurentides,,,,,649,14076,2.25627172
2021-01-22,Région,RSS16,16 - Montérégie,,,,,1953,32654,2.318325457
2021-01-22,Région,RSS17,17 - Nunavik,,,,,23,481,3.806283137
2021-01-22,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,445,7179,42.01498654
2021-01-22,Région,RSS98,Hors Québec,,,,,9,159,1987.5
2021-01-22,Région,RSS99,Ensemble du Québec,,,,,11850,211868,2.489950161
2021-01-22,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,6,34,0.00165632
2021-01-22,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,8457,146391,3.079373361
2021-01-22,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,1091,19121,1.756707192
2021-01-22,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,726,13636,1.769913843
2021-01-22,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,1570,32686,7.781826447
2021-01-22,Groupe d'âge 1,TOT,Total,,,,,11850,211868,2.489950161
2021-01-22,Sexe,FEM,Féminin,,,,,8239,151442,
2021-01-22,Sexe,INC,Inconnu,,,,,4,91,
2021-01-22,Sexe,MASC,Masculin,,,,,3607,60335,
2021-01-22,Sexe,TOT,Total,,,,,11850,211868,
2021-01-22,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,1916,19416,
2021-01-22,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,202,33121,
2021-01-22,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,420,4118,
2021-01-22,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,1315,8462,
2021-01-22,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,7997,146751,
2021-01-22,Groupe prioritaire,TOT,Total,,,,,11850,211868,
2021-01-23,Région,RSS00,Inconnue,,,,,316,9255,3.188339628
2021-01-23,Région,RSS01,01 - Bas-Saint-Laurent,,,,,223,4463,2.254013945
2021-01-23,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,319,8028,2.914012565
2021-01-23,Région,RSS03,03 - Capitale-Nationale,,,,,658,19297,2.663509997
2021-01-23,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,660,13376,2.577137899
2021-01-23,Région,RSS05,05 - Estrie,,,,,338,10387,2.105847173
