Date,Regroupement,Croisement,Nom,vac_quo_1_n,vac_quo_2_n,vac_cum_1_n,vac_cum_2_n,vac_quo_tot_n,vac_cum_tot_n,cvac_cum_tot_1_p
2021-01-24,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,336,20369,1.871914838
2021-01-24,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,266,14379,1.866442336
2021-01-24,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,339,33724,8.029145957
2021-01-24,Groupe d'âge 1,TOT,Total,,,,,2050,222359,2.613810923
2021-01-24,Sexe,FEM,Féminin,,,,,1297,158568,
2021-01-24,Sexe,INC,Inconnu,,,,,1,95,
2021-01-24,Sexe,MASC,Masculin,,,,,752,63696,
2021-01-24,Sexe,TOT,Total,,,,,2050,222359,
2021-01-24,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,692,21354,
2021-01-24,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,1,33167,
2021-01-24,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,302,4914,
2021-01-24,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,316,9212,
2021-01-24,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,739,153712,
2021-01-24,Groupe prioritaire,TOT,Total,,,,,2050,222359,
2021-01-25,Région,RSS00,Inconnue,,,,,229,9569,3.296209186
2021-01-25,Région,RSS01,01 - Bas-Saint-Laurent,,,,,270,4736,2.391329777
2021-01-25,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,8,8042,2.919127835
2021-01-25,Région,RSS03,03 - Capitale-Nationale,,,,,571,19875,2.743771396
2021-01-25,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,88,13466,2.594568005
2021-01-25,Région,RSS05,05 - Estrie,,,,,102,10497,2.12787657
2021-01-25,Région,RSS06,06 - Montréal,,,,,573,38991,2.115659085
2021-01-25,Région,RSS07,07 - Outaouais,,,,,5,7897,2.077777925
2021-01-25,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,2,5212,3.559009321
2021-01-25,Région,RSS09,09 - Côte-Nord,,,,,231,6145,6.851920216
2021-01-25,Région,RSS10,10 - Nord-du-Québec,,,,,754,3920,29.55111279
2021-01-25,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,2,6106,6.704366326
2021-01-25,Région,RSS12,12 - Chaudière-Appalaches,,,,,54,11858,2.765020196
2021-01-25,Région,RSS13,13 - Laval,,,,,85,8668,2.032218092
2021-01-25,Région,RSS14,14 - Lanaudière,,,,,457,14209,2.719242272
2021-01-25,Région,RSS15,15 - Laurentides,,,,,87,14320,2.295600931
2021-01-25,Région,RSS16,16 - Montérégie,,,,,704,35069,2.490615904
2021-01-25,Région,RSS17,17 - Nunavik,,,,,38,521,4.122813959
2021-01-25,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,194,7552,44.19789227
2021-01-25,Région,RSS98,Hors Québec,,,,,0,160,2000
2021-01-25,Région,RSS99,Ensemble du Québec,,,,,4454,226813,2.666292195
2021-01-25,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,33,0.00165706
2021-01-25,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,2468,156322,3.288041664
2021-01-25,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,603,20972,1.926205645
2021-01-25,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,481,14860,1.929040063
2021-01-25,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,902,34626,8.24819951
2021-01-25,Groupe d'âge 1,TOT,Total,,,,,4454,226813,2.666292195
2021-01-25,Sexe,FEM,Féminin,,,,,2861,161429,
2021-01-25,Sexe,INC,Inconnu,,,,,3,98,
2021-01-25,Sexe,MASC,Masculin,,,,,1590,65286,
2021-01-25,Sexe,TOT,Total,,,,,4454,226813,
2021-01-25,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,1277,22631,
2021-01-25,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,118,33285,
2021-01-25,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,383,5297,
2021-01-25,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,764,9976,
2021-01-25,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,1912,155624,
2021-01-25,Groupe prioritaire,TOT,Total,,,,,4454,226813,
2021-01-26,Région,RSS00,Inconnue,,,,,172,9741,3.355700055
2021-01-26,Région,RSS01,01 - Bas-Saint-Laurent,,,,,280,5016,2.532205648
2021-01-26,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,22,8064,2.92714942
2021-01-26,Région,RSS03,03 - Capitale-Nationale,,,,,616,20491,2.829179539
2021-01-26,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,39,13505,2.601927382
2021-01-26,Région,RSS05,05 - Estrie,,,,,124,10621,2.152965606
2021-01-26,Région,RSS06,06 - Montréal,,,,,721,39712,2.154831895
2021-01-26,Région,RSS07,07 - Outaouais,,,,,12,7909,2.080949298
2021-01-26,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,98,5310,3.626225146
2021-01-26,Région,RSS09,09 - Côte-Nord,,,,,181,6326,7.05440145
2021-01-26,Région,RSS10,10 - Nord-du-Québec,,,,,443,4363,32.89324783
2021-01-26,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,3,6109,6.707673314
2021-01-26,Région,RSS12,12 - Chaudière-Appalaches,,,,,50,11908,2.77674831
2021-01-26,Région,RSS13,13 - Laval,,,,,82,8750,2.05157255
2021-01-26,Région,RSS14,14 - Lanaudière,,,,,53,14262,2.729428859
2021-01-26,Région,RSS15,15 - Laurentides,,,,,37,14357,2.301564787
2021-01-26,Région,RSS16,16 - Montérégie,,,,,764,35833,2.544974017
2021-01-26,Région,RSS17,17 - Nunavik,,,,,79,600,4.747962333
2021-01-26,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,267,7819,45.76112412
2021-01-26,Région,RSS98,Hors Québec,,,,,0,160,2000
2021-01-26,Région,RSS99,Ensemble du Québec,,,,,4043,230856,2.713948689
2021-01-26,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,1,34,0.0017261
2021-01-26,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,2639,158961,3.343544533
2021-01-26,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,505,21477,1.971641774
2021-01-26,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,335,15195,1.97367726
2021-01-26,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,563,35189,8.384413627
2021-01-26,Groupe d'âge 1,TOT,Total,,,,,4043,230856,2.713948689
2021-01-26,Sexe,FEM,Féminin,,,,,2746,164175,
2021-01-26,Sexe,INC,Inconnu,,,,,1,99,
2021-01-26,Sexe,MASC,Masculin,,,,,1296,66582,
2021-01-26,Sexe,TOT,Total,,,,,4043,230856,
2021-01-26,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,963,23594,
2021-01-26,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,19,33304,
2021-01-26,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,469,5766,
2021-01-26,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,299,10275,
2021-01-26,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,2293,157917,
2021-01-26,Groupe prioritaire,TOT,Total,,,,,4043,230856,
2021-01-27,Région,RSS00,Inconnue,,,,,195,9936,3.423146099
2021-01-27,Région,RSS01,01 - Bas-Saint-Laurent,,,,,16,5032,2.539834306
2021-01-27,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,129,8193,2.973820462
2021-01-27,Région,RSS03,03 - Capitale-Nationale,,,,,523,21014,2.901929473
2021-01-27,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,26,13531,2.606962746
2021-01-27,Région,RSS05,05 - Estrie,,,,,494,11115,2.253525723
2021-01-27,Région,RSS06,06 - Montréal,,,,,651,40363,2.190240187
2021-01-27,Région,RSS07,07 - Outaouais,,,,,7,7916,2.082799265
2021-01-27,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,97,5407,3.692069219
2021-01-27,Région,RSS09,09 - Côte-Nord,,,,,167,6493,7.241221152
2021-01-27,Région,RSS10,10 - Nord-du-Québec,,,,,173,4536,34.19841569
2021-01-27,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,2,6111,6.709877972
2021-01-27,Région,RSS12,12 - Chaudière-Appalaches,,,,,38,11946,2.785661677
2021-01-27,Région,RSS13,13 - Laval,,,,,62,8812,2.066206408
2021-01-27,Région,RSS14,14 - Lanaudière,,,,,46,14308,2.738270048
2021-01-27,Région,RSS15,15 - Laurentides,,,,,215,14572,2.335897254
2021-01-27,Région,RSS16,16 - Montérégie,,,,,720,36553,2.596403507
2021-01-27,Région,RSS17,17 - Nunavik,,,,,65,665,5.262324919
2021-01-27,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,94,7913,46.31147541
2021-01-27,Région,RSS98,Hors Québec,,,,,2,162,2025
2021-01-27,Région,RSS99,Ensemble du Québec,,,,,3722,234578,2.757844697
2021-01-27,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,2,36,0.00186419
2021-01-27,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,2014,160975,3.385844543
2021-01-27,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,454,21931,2.011890313
2021-01-27,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,392,15587,2.026766471
2021-01-27,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,860,36049,8.592599033
2021-01-27,Groupe d'âge 1,TOT,Total,,,,,3722,234578,2.757844697
2021-01-27,Sexe,FEM,Féminin,,,,,2502,166677,
2021-01-27,Sexe,INC,Inconnu,,,,,1,100,
2021-01-27,Sexe,MASC,Masculin,,,,,1219,67801,
2021-01-27,Sexe,TOT,Total,,,,,3722,234578,
2021-01-27,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,577,24171,
2021-01-27,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,13,33317,
2021-01-27,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,311,6077,
2021-01-27,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,896,11171,
2021-01-27,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,1925,159842,
2021-01-27,Groupe prioritaire,TOT,Total,,,,,3722,234578,
2021-01-28,Région,RSS00,Inconnue,,,,,199,10135,3.491629773
2021-01-28,Région,RSS01,01 - Bas-Saint-Laurent,,,,,3,5035,2.541360037
2021-01-28,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,157,8350,3.030700795
2021-01-28,Région,RSS03,03 - Capitale-Nationale,,,,,148,21162,2.922377351
2021-01-28,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,97,13628,2.625167523
2021-01-28,Région,RSS05,05 - Estrie,,,,,123,11238,2.278410783
2021-01-28,Région,RSS06,06 - Montréal,,,,,803,41166,2.233995888
2021-01-28,Région,RSS07,07 - Outaouais,,,,,4,7920,2.08385639
2021-01-28,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,2,5409,3.69344097
2021-01-28,Région,RSS09,09 - Côte-Nord,,,,,1,6494,7.242339833
2021-01-28,Région,RSS10,10 - Nord-du-Québec,,,,,102,4638,34.94530366
2021-01-28,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,1,6112,6.710980301
2021-01-28,Région,RSS12,12 - Chaudière-Appalaches,,,,,2,11948,2.786130801
2021-01-28,Région,RSS13,13 - Laval,,,,,111,8923,2.092405736
2021-01-28,Région,RSS14,14 - Lanaudière,,,,,61,14369,2.749994234
2021-01-28,Région,RSS15,15 - Laurentides,,,,,236,14808,2.373453427
2021-01-28,Région,RSS16,16 - Montérégie,,,,,1116,37669,2.675904927
2021-01-28,Région,RSS17,17 - Nunavik,,,,,55,720,5.697554799
2021-01-28,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,80,7993,46.77400468
2021-01-28,Région,RSS98,Hors Québec,,,,,1,163,2037.5
2021-01-28,Région,RSS99,Ensemble du Québec,,,,,3302,237880,2.796667593
2021-01-28,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,1,37,0.00193323
2021-01-28,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,2012,162987,3.428123361
2021-01-28,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,346,22277,2.043105291
2021-01-28,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,332,15919,2.069686853
2021-01-28,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,611,36660,8.740647355
2021-01-28,Groupe d'âge 1,TOT,Total,,,,,3302,237880,2.796667593
2021-01-28,Sexe,FEM,Féminin,,,,,2205,168882,
2021-01-28,Sexe,INC,Inconnu,,,,,0,100,
2021-01-28,Sexe,MASC,Masculin,,,,,1097,68898,
2021-01-28,Sexe,TOT,Total,,,,,3302,237880,
2021-01-28,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,517,24688,
2021-01-28,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,115,33432,
2021-01-28,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,135,6212,
2021-01-28,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,566,11737,
2021-01-28,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,1969,161811,
2021-01-28,Groupe prioritaire,TOT,Total,,,,,3302,237880,
2021-01-29,Région,RSS00,Inconnue,,,,,96,10231,3.524833979
2021-01-29,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,5035,2.541360037
2021-01-29,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,3,8353,3.031794647
2021-01-29,Région,RSS03,03 - Capitale-Nationale,,,,,158,21320,2.944355342
2021-01-29,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,33,13661,2.631364893
2021-01-29,Région,RSS05,05 - Estrie,,,,,66,11304,2.29146524
2021-01-29,Région,RSS06,06 - Montréal,,,,,205,41371,2.245180326
2021-01-29,Région,RSS07,07 - Outaouais,,,,,5,7925,2.085177795
2021-01-29,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,5,5414,3.696870349
2021-01-29,Région,RSS09,09 - Côte-Nord,,,,,0,6494,7.242339833
2021-01-29,Région,RSS10,10 - Nord-du-Québec,,,,,85,4723,35.58657111
2021-01-29,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,6112,6.710980301
2021-01-29,Région,RSS12,12 - Chaudière-Appalaches,,,,,4,11952,2.78706905
2021-01-29,Région,RSS13,13 - Laval,,,,,10,8933,2.094766035
2021-01-29,Région,RSS14,14 - Lanaudière,,,,,42,14411,2.758066624
2021-01-29,Région,RSS15,15 - Laurentides,,,,,148,14956,2.39698648
2021-01-29,Région,RSS16,16 - Montérégie,,,,,1183,38852,2.760192146
2021-01-29,Région,RSS17,17 - Nunavik,,,,,38,758,5.99825908
2021-01-29,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,148,8141,47.64051522
2021-01-29,Région,RSS98,Hors Québec,,,,,1,164,2050
2021-01-29,Région,RSS99,Ensemble du Québec,,,,,2230,240110,2.82293188
2021-01-29,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,37,0.00193323
2021-01-29,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,967,163954,3.448383286
2021-01-29,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,192,22469,2.060546325
2021-01-29,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,340,16259,2.113927862
2021-01-29,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,731,37391,8.918160433
2021-01-29,Groupe d'âge 1,TOT,Total,,,,,2230,240110,2.82293188
2021-01-29,Sexe,FEM,Féminin,,,,,1480,170362,
2021-01-29,Sexe,INC,Inconnu,,,,,1,101,
2021-01-29,Sexe,MASC,Masculin,,,,,749,69647,
2021-01-29,Sexe,TOT,Total,,,,,2230,240110,
2021-01-29,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,570,25258,
2021-01-29,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,61,33493,
2021-01-29,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,75,6287,
2021-01-29,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,774,12511,
2021-01-29,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,750,162561,
2021-01-29,Groupe prioritaire,TOT,Total,,,,,2230,240110,
2021-01-30,Région,RSS00,Inconnue,,,,,27,10258,3.534172662
2021-01-30,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,5035,2.541360037
2021-01-30,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,0,8353,3.031794647
2021-01-30,Région,RSS03,03 - Capitale-Nationale,,,,,1,21321,2.944494444
2021-01-30,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,3,13664,2.631945897
2021-01-30,Région,RSS05,05 - Estrie,,,,,14,11318,2.294320903
2021-01-30,Région,RSS06,06 - Montréal,,,,,22,41393,2.246380607
2021-01-30,Région,RSS07,07 - Outaouais,,,,,0,7925,2.085177795
2021-01-30,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,0,5414,3.696870349
2021-01-30,Région,RSS09,09 - Côte-Nord,,,,,0,6494,7.242339833
2021-01-30,Région,RSS10,10 - Nord-du-Québec,,,,,58,4781,36.02414183
2021-01-30,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,6112,6.710980301
2021-01-30,Région,RSS12,12 - Chaudière-Appalaches,,,,,0,11952,2.78706905
2021-01-30,Région,RSS13,13 - Laval,,,,,2,8935,2.095238095
2021-01-30,Région,RSS14,14 - Lanaudière,,,,,0,14411,2.758066624
2021-01-30,Région,RSS15,15 - Laurentides,,,,,3,14959,2.397470036
2021-01-30,Région,RSS16,16 - Montérégie,,,,,405,39257,2.789121234
2021-01-30,Région,RSS17,17 - Nunavik,,,,,0,758,5.99825908
2021-01-30,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,8,8149,47.68735363
2021-01-30,Région,RSS98,Hors Québec,,,,,0,164,2050
2021-01-30,Région,RSS99,Ensemble du Québec,,,,,543,240653,2.82935309
2021-01-30,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,37,0.00193323
2021-01-30,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,453,164407,3.457919861
2021-01-30,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,64,22533,2.066538885
2021-01-30,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,23,16282,2.116965304
2021-01-30,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,3,37394,8.918884976
2021-01-30,Groupe d'âge 1,TOT,Total,,,,,543,240653,2.82935309
2021-01-30,Sexe,FEM,Féminin,,,,,433,170795,
2021-01-30,Sexe,INC,Inconnu,,,,,0,101,
2021-01-30,Sexe,MASC,Masculin,,,,,110,69757,
2021-01-30,Sexe,TOT,Total,,,,,543,240653,
2021-01-30,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,38,25296,
2021-01-30,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,0,33493,
2021-01-30,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,37,6324,
2021-01-30,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,1,12512,
2021-01-30,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,467,163028,
2021-01-30,Groupe prioritaire,TOT,Total,,,,,543,240653,
2021-01-31,Région,RSS00,Inconnue,,,,,15,10273,3.539360819
2021-01-31,Région,RSS01,01 - Bas-Saint-Laurent,,,,,1,5036,2.541868614
2021-01-31,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,7,8360,3.03434697
2021-01-31,Région,RSS03,03 - Capitale-Nationale,,,,,322,21643,2.989285034
2021-01-31,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,3,13667,2.6325269
2021-01-31,Région,RSS05,05 - Estrie,,,,,3,11321,2.294932831
2021-01-31,Région,RSS06,06 - Montréal,,,,,1,41394,2.246435165
2021-01-31,Région,RSS07,07 - Outaouais,,,,,2,7927,2.085706357
2021-01-31,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,1,5415,3.697556225
2021-01-31,Région,RSS09,09 - Côte-Nord,,,,,2,6496,7.244577195
2021-01-31,Région,RSS10,10 - Nord-du-Québec,,,,,358,5139,38.72500943
2021-01-31,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,1,6113,6.712082631
2021-01-31,Région,RSS12,12 - Chaudière-Appalaches,,,,,27,11979,2.793402232
2021-01-31,Région,RSS13,13 - Laval,,,,,1,8936,2.095474125
2021-01-31,Région,RSS14,14 - Lanaudière,,,,,2,14413,2.758451024
2021-01-31,Région,RSS15,15 - Laurentides,,,,,0,14959,2.397470036
2021-01-31,Région,RSS16,16 - Montérégie,,,,,3,39260,2.789335524
2021-01-31,Région,RSS17,17 - Nunavik,,,,,0,758,5.99825908
2021-01-31,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,11,8160,47.75175644
2021-01-31,Région,RSS98,Hors Québec,,,,,1,165,2062.5
2021-01-31,Région,RSS99,Ensemble du Québec,,,,,761,241414,2.838340419
2021-01-31,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,37,0.00193323
2021-01-31,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,484,164891,3.467965054
2021-01-31,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,173,22706,2.082817183
2021-01-31,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,72,16354,2.12647382
2021-01-31,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,32,37426,8.926613437
2021-01-31,Groupe d'âge 1,TOT,Total,,,,,761,241414,2.838340419
2021-01-31,Sexe,FEM,Féminin,,,,,458,171253,
2021-01-31,Sexe,INC,Inconnu,,,,,0,101,
2021-01-31,Sexe,MASC,Masculin,,,,,303,70060,
2021-01-31,Sexe,TOT,Total,,,,,761,241414,
2021-01-31,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,244,25540,
2021-01-31,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,1,33494,
2021-01-31,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,128,6452,
2021-01-31,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,0,12512,
2021-01-31,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,388,163416,
2021-01-31,Groupe prioritaire,TOT,Total,,,,,761,241414,
2021-02-01,Région,RSS00,Inconnue,,,,,8,10281,3.542127836
2021-02-01,Région,RSS01,01 - Bas-Saint-Laurent,,,,,3,5039,2.543394346
2021-02-01,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,1,8361,3.034711588
2021-02-01,Région,RSS03,03 - Capitale-Nationale,,,,,263,21906,3.025868652
2021-02-01,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,3,13670,2.633107904
2021-02-01,Région,RSS05,05 - Estrie,,,,,1,11322,2.295136807
2021-02-01,Région,RSS06,06 - Montréal,,,,,6,41400,2.246762515
2021-02-01,Région,RSS07,07 - Outaouais,,,,,2,7929,2.086234919
2021-02-01,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,1,5416,3.6982421
2021-02-01,Région,RSS09,09 - Côte-Nord,,,,,0,6496,7.244577195
2021-02-01,Région,RSS10,10 - Nord-du-Québec,,,,,0,5139,38.72500943
2021-02-01,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,0,6113,6.712082631
2021-02-01,Région,RSS12,12 - Chaudière-Appalaches,,,,,30,12009,2.800439101
2021-02-01,Région,RSS13,13 - Laval,,,,,0,8936,2.095474125
2021-02-01,Région,RSS14,14 - Lanaudière,,,,,18,14431,2.761910619
2021-02-01,Région,RSS15,15 - Laurentides,,,,,4,14963,2.398114777
2021-02-01,Région,RSS16,16 - Montérégie,,,,,2,39262,2.789478384
2021-02-01,Région,RSS17,17 - Nunavik,,,,,0,758,5.99825908
2021-02-01,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,38,8198,47.96838408
2021-02-01,Région,RSS98,Hors Québec,,,,,0,165,2062.5
2021-02-01,Région,RSS99,Ensemble du Québec,,,,,380,241794,2.842822258
2021-02-01,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,1,38,0.00200228
2021-02-01,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,324,165215,3.474810196
2021-02-01,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,46,22752,2.087020919
2021-02-01,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,7,16361,2.127398259
2021-02-01,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,2,37428,8.926854951
2021-02-01,Groupe d'âge 1,TOT,Total,,,,,380,241794,2.842822258
2021-02-01,Sexe,FEM,Féminin,,,,,282,171535,
2021-02-01,Sexe,INC,Inconnu,,,,,0,101,
2021-02-01,Sexe,MASC,Masculin,,,,,98,70158,
2021-02-01,Sexe,TOT,Total,,,,,380,241794,
2021-02-01,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,49,25589,
2021-02-01,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,0,33494,
2021-02-01,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,15,6467,
2021-02-01,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,2,12514,
2021-02-01,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,314,163730,
2021-02-01,Groupe prioritaire,TOT,Total,,,,,380,241794,
2021-02-02,Région,RSS00,Inconnue,,,,,18,10299,3.548353625
2021-02-02,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,5039,2.543394346
2021-02-02,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,1,8362,3.035076205
2021-02-02,Région,RSS03,03 - Capitale-Nationale,,,,,2,21908,3.026146855
2021-02-02,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,5,13675,2.634076243
2021-02-02,Région,RSS05,05 - Estrie,,,,,4,11326,2.29595271
2021-02-02,Région,RSS06,06 - Montréal,,,,,53,41453,2.249654101
2021-02-02,Région,RSS07,07 - Outaouais,,,,,0,7929,2.086234919
2021-02-02,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,2,5418,3.699613852
2021-02-02,Région,RSS09,09 - Côte-Nord,,,,,1,6497,7.245695875
2021-02-02,Région,RSS10,10 - Nord-du-Québec,,,,,0,5139,38.72500943
2021-02-02,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,1,6114,6.71318496
2021-02-02,Région,RSS12,12 - Chaudière-Appalaches,,,,,1,12010,2.800673663
2021-02-02,Région,RSS13,13 - Laval,,,,,6,8942,2.096890305
2021-02-02,Région,RSS14,14 - Lanaudière,,,,,14,14445,2.764601416
2021-02-02,Région,RSS15,15 - Laurentides,,,,,5,14968,2.398920703
2021-02-02,Région,RSS16,16 - Montérégie,,,,,466,39728,2.822693262
2021-02-02,Région,RSS17,17 - Nunavik,,,,,12,770,6.093218327
2021-02-02,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,41,8239,48.17915691
2021-02-02,Région,RSS98,Hors Québec,,,,,0,165,2062.5
2021-02-02,Région,RSS99,Ensemble du Québec,,,,,632,242426,2.850224979
